object,filename,distance_cm,mic,trial,band_center_hz,roi_start,roi_end,roi_length,raw_roi_power,raw_ref_noise_power,snr_db_raw,denoised_roi_power,denoised_ref_noise_power,snr_db_denoised,snr_improvement_db
Box,25cm_0Grad.pickle,25,Mic2,44,50000,2915,3545,630,61250.673026140255,1089.0465291883052,17.42273133836832,61247.11223474824,1088.8390248624364,17.42331683786688,0.0005854994985625694
Box,25cm_0Grad.pickle,25,Mic2,45,50000,2915,3545,630,58069.72485014219,1089.0465291883052,17.186811796962942,58066.4419308315,1088.8390248624364,17.18740496230028,0.0005931653373387746
Box,25cm_0Grad.pickle,25,Mic2,46,50000,2915,3545,630,59890.6086747696,1089.0465291883052,17.323424286141154,59887.570140085794,1088.8390248624364,17.32404276105903,0.0006184749178750337
Box,25cm_0Grad.pickle,25,Mic2,47,50000,2915,3545,630,61194.04017880069,1089.0465291883052,17.418641203486004,61190.76323883472,1088.8390248624364,17.4192469859456,0.0006057824595941952
Box,25cm_0Grad.pickle,25,Mic2,48,50000,2915,3545,630,61073.12512628091,1089.0465291883052,17.409895568791388,61069.84587854594,1088.8390248624364,17.41050073706218,0.0006051682707912676
Box,25cm_0Grad.pickle,25,Mic2,49,50000,2915,3545,630,60742.10984589189,1089.0465291883052,17.38586315306508,60739.03581970314,1088.8390248624364,17.386482028744158,0.0006188756790770356
Box,25cm_0Grad.pickle,25,Mic2,50,50000,2915,3545,630,60775.98533789195,1089.0465291883052,17.388328703489165,60773.009590402326,1088.8390248624364,17.388954848916434,0.0006261454272689093
Box,25cm_0Grad.pickle,25,Mic2,51,50000,2915,3545,630,61269.347315865096,1089.0465291883052,17.424079187988003,61266.265783564035,1088.8390248624364,17.424699350393418,0.000620162405414959
Box,25cm_0Grad.pickle,25,Mic2,52,50000,2915,3545,630,62465.94413379834,1089.0465291883052,17.509584972732636,62462.102135281384,1088.8390248624364,17.510155366492775,0.0005703937601388986
Box,25cm_0Grad.pickle,25,Mic2,53,50000,2915,3545,630,61634.01357905259,1089.0465291883052,17.450316119220982,61630.60287414433,1088.8390248624364,17.45091391787302,0.0005977986520377954
Box,25cm_0Grad.pickle,25,Mic2,54,50000,2915,3545,630,60356.85485855049,1089.0465291883052,17.35772432459307,60353.194885075376,1088.8390248624364,17.358298905128326,0.0005745805352539435
Box,25cm_0Grad.pickle,25,Mic2,55,50000,2915,3545,630,61828.72729204932,1089.0465291883052,17.46426069757965,61825.148782981836,1088.8390248624364,17.464847234035293,0.0005865364556427721
Box,25cm_0Grad.pickle,25,Mic2,56,50000,2915,3545,630,59401.07655314925,1089.0465291883052,17.287117255776508,59397.70778466022,1088.8390248624364,17.287709378950343,0.0005921231738348354
Box,25cm_0Grad.pickle,25,Mic2,57,50000,2915,3545,630,60779.03929475861,1089.0465291883052,17.388550910007286,60775.966906759604,1088.8390248624364,17.38917003400568,0.0006191239983941443
Box,25cm_0Grad.pickle,25,Mic2,58,50000,2915,3545,630,60543.36268249281,1089.0465291883052,17.37136952943694,60540.07176117329,1088.8390248624364,17.371971863175567,0.0006023337386267258
Box,25cm_0Grad.pickle,25,Mic2,59,50000,2915,3545,630,62400.369984010205,1089.0465291883052,17.504942555738673,62396.4492602988,1088.8390248624364,17.50550709765179,0.0005645419131177221
Box,25cm_0Grad.pickle,25,Mic2,60,50000,2915,3545,630,60598.73336454223,1089.0465291883052,17.375412295787378,60595.093446560415,1088.8390248624364,17.37598936835722,0.0005770725698432955
Box,25cm_0Grad.pickle,25,Mic2,61,50000,2915,3545,630,63402.8176606997,1089.0465291883052,17.57537599615263,63398.790339471765,1088.8390248624364,17.575937339861383,0.0005613437087532702
Box,25cm_0Grad.pickle,25,Mic2,62,50000,2915,3545,630,62631.40747158848,1089.0465291883052,17.521277177650386,62628.163437157345,1088.8390248624364,17.52189046253085,0.0006132848804618618
Box,25cm_0Grad.pickle,25,Mic2,63,50000,2915,3545,630,61360.180713307855,1089.0465291883052,17.430629288577393,61356.35171562904,1088.8390248624364,17.431195900712147,0.0005666121347545072
Box,25cm_0Grad.pickle,25,Mic2,64,50000,2915,3545,630,61315.78867299029,1089.0465291883052,17.427429361805224,61311.700062923606,1088.8390248624364,17.42797705979309,0.0005476979878658028
Box,25cm_0Grad.pickle,25,Mic2,65,50000,2915,3545,630,60720.06082425372,1089.0465291883052,17.384257612957867,60716.633298264445,1088.8390248624364,17.38485066465615,0.0005930516982814993
Box,25cm_0Grad.pickle,25,Mic2,66,50000,2915,3545,630,59573.65446697297,1089.0465291883052,17.299951476268717,59569.35113109179,1088.8390248624364,17.30047489090505,0.0005234146363335412
Box,25cm_0Grad.pickle,25,Mic2,67,50000,2915,3545,630,59269.11949928332,1089.0465291883052,17.277278263539152,59265.48375445992,1088.8390248624364,17.27784992267392,0.0005716591347670885
Box,25cm_0Grad.pickle,25,Mic2,68,50000,2915,3545,630,60956.916404953445,1089.0465291883052,17.40147370784038,60953.48996773854,1088.8390248624364,17.40206776638854,0.0005940585481596372
Box,25cm_0Grad.pickle,25,Mic2,69,50000,2915,3545,630,62504.066088976324,1089.0465291883052,17.51228159245931,62500.08408916358,1088.8390248624364,17.51284224511522,0.0005606526559098768
Box,25cm_0Grad.pickle,25,Mic2,70,50000,2915,3545,630,62899.40867850379,1089.0465291883052,17.540148528930988,62896.16139639976,1088.8390248624364,17.54076251475827,0.0006139858272824483
Box,25cm_0Grad.pickle,25,Mic2,71,50000,2915,3545,630,62400.85566709342,1089.0465291883052,17.504976958624738,62397.205685757785,1088.8390248624364,17.50556068143608,0.0005837228113421133
Box,25cm_0Grad.pickle,25,Mic2,72,50000,2915,3545,630,61766.73225604387,1089.0465291883052,17.45982572996987,61763.64904093461,1088.8390248624364,17.460447472144683,0.0006217421748111462
Box,25cm_0Grad.pickle,25,Mic2,73,50000,2915,3545,630,61089.98675843527,1089.0465291883052,17.411116206821095,61086.484301060584,1088.8390248624364,17.411705280537827,0.0005890737167320026
Box,25cm_0Grad.pickle,25,Mic2,74,50000,2915,3545,630,60413.28405924295,1089.0465291883052,17.361857298630394,60410.09358167864,1088.8390248624364,17.362466492033967,0.0006091934035730162
Box,25cm_0Grad.pickle,25,Mic2,75,50000,2915,3545,630,61247.83528274946,1089.0465291883052,17.422526482643153,61244.65345201282,1088.8390248624364,17.42313932984678,0.000612847203626643
Box,25cm_0Grad.pickle,25,Mic2,76,50000,2915,3545,630,60990.125603857305,1089.0465291883052,17.403882107067123,60986.840510123664,1088.8390248624364,17.404486543295544,0.0006044362284214344
Box,25cm_0Grad.pickle,25,Mic2,77,50000,2915,3545,630,60469.82346378868,1089.0465291883052,17.36599440326273,60466.61679359435,1088.8390248624364,17.36660262025826,0.0006082169955305972
Box,25cm_0Grad.pickle,25,Mic2,78,50000,2915,3545,630,60004.44288493694,1089.0465291883052,17.331823685066666,60001.13107897807,1088.8390248624364,17.332422418816414,0.0005987337497472822
Box,25cm_0Grad.pickle,25,Mic2,79,50000,2915,3545,630,63201.67000784793,1089.0465291883052,17.56133437868797,63198.14778099347,1088.8390248624364,17.561930178676022,0.0005957999880514819
Box,25cm_0Grad.pickle,25,Mic2,80,50000,2915,3545,630,61365.649816690726,1089.0465291883052,17.43102335676508,61362.19966461733,1088.8390248624364,17.431617290056337,0.0005939332912561213
Box,25cm_0Grad.pickle,25,Mic2,81,50000,2915,3545,630,63629.116379376894,1089.0465291883052,17.591119267105903,63625.396336277445,1088.8390248624364,17.59170291362664,0.000583646520738057
Box,25cm_0Grad.pickle,25,Mic2,82,50000,2915,3545,630,60774.20144490629,1089.0465291883052,17.38819890181511,60770.73979782194,1088.8390248624364,17.38878968332427,0.0005907815091603652
Box,25cm_0Grad.pickle,25,Mic2,83,50000,2915,3545,630,61266.03217169382,1089.0465291883052,17.423839942178567,61262.98633878004,1088.8390248624364,17.42446266968779,0.000622727509224319
Box,25cm_0Grad.pickle,25,Mic2,84,50000,2915,3545,630,60496.44058988618,1089.0465291883052,17.367940669643442,60492.903830737254,1088.8390248624364,17.368524852666123,0.0005841830226813727
Box,25cm_0Grad.pickle,25,Mic2,85,50000,2915,3545,630,61367.79976144376,1089.0465291883052,17.43117825807676,61364.648873741295,1088.8390248624364,17.431793762113905,0.000615504037146053
Box,25cm_0Grad.pickle,25,Mic2,86,50000,2915,3545,630,60967.472252250176,1089.0465291883052,17.40223938434365,60964.17134350602,1088.8390248624364,17.40284258904024,0.0006032046965920301
Box,25cm_0Grad.pickle,25,Mic2,87,50000,2915,3545,630,61210.028744268915,1089.0465291883052,17.419796319216594,61206.65837704903,1088.8390248624364,17.420395411428974,0.0005990922123793041
Box,25cm_0Grad.pickle,25,Mic2,88,50000,2915,3545,630,61837.93068585843,1089.0465291883052,17.46491869912183,61834.427544613085,1088.8390248624364,17.465510660445368,0.0005919613235363386
Box,25cm_0Grad.pickle,25,Mic2,89,50000,2915,3545,630,60880.84273640723,1089.0465291883052,17.39595165015789,60877.53648606427,1088.8390248624364,17.396554141764913,0.0006024916070224151
Box,25cm_0Grad.pickle,25,Mic2,90,50000,2915,3545,630,61409.894914731594,1089.0465291883052,17.434210058063655,61406.198695561405,1088.8390248624364,17.434786445551364,0.0005763874877082742
Box,25cm_0Grad.pickle,25,Mic2,91,50000,2915,3545,630,61475.873505630996,1089.0465291883052,17.43895774966141,61472.32254215071,1088.8390248624364,17.439544858800243,0.0005871091388343075
Box,25cm_0Grad.pickle,25,Mic2,92,50000,2915,3545,630,60298.61129066887,1089.0465291883052,17.353454334211765,60294.93634825945,1088.8390248624364,17.35402756785857,0.0005732336468042831
Box,25cm_0Grad.pickle,25,Mic2,93,50000,2915,3545,630,58926.60496675682,1089.0465291883052,17.251635160536132,58923.120868149614,1088.8390248624364,17.2522166916721,0.0005815311359675945
Box,25cm_0Grad.pickle,25,Mic2,94,50000,2915,3545,630,58987.38292777789,1089.0465291883052,17.25619650005082,58983.88849989896,1088.8390248624364,17.256777514632347,0.0005810145815274836
Box,25cm_0Grad.pickle,25,Mic2,95,50000,2915,3545,630,58600.43806879975,1089.0465291883052,17.227074406142524,58597.15869362104,1088.8390248624364,17.22767000229325,0.0005955961507275731
Box,25cm_0Grad.pickle,25,Mic2,96,50000,2915,3545,630,59755.576529329875,1089.0465291883052,17.313439661311815,59752.0296853506,1088.8390248624364,17.314020024021787,0.000580362709971638
Box,25cm_0Grad.pickle,25,Mic2,97,50000,2915,3545,630,59852.3785989332,1089.0465291883052,17.320599784545752,59849.23752528945,1088.8390248624364,17.32121054484113,0.0006107602953768776
Box,25cm_0Grad.pickle,25,Mic2,98,50000,2915,3545,630,59948.83898376394,1089.0465291883052,17.32772291146743,59946.04269981793,1088.8390248624364,17.328359468443217,0.0006365569757882383
Box,25cm_0Grad.pickle,25,Mic2,99,50000,2915,3545,630,60882.113735218794,1089.0465291883052,17.3960439674888,60878.891900509516,1088.8390248624364,17.396652595547483,0.0006086280586821147
Box,25cm_10Grad.pickle,25,Mic2,0,50000,2915,3545,630,25328.694247220203,1089.0465291883052,13.474798685555452,25328.197658805944,1088.8390248624364,13.475574464102076,0.0007757785466235845
Box,25cm_10Grad.pickle,25,Mic2,1,50000,2915,3545,630,25832.47105207714,1089.0465291883052,13.56413371132852,25831.946843050795,1088.8390248624364,13.564905696415842,0.0007719850873222356
Box,25cm_10Grad.pickle,25,Mic2,2,50000,2915,3545,630,25206.27317626122,1089.0465291883052,13.45280929526994,25205.702239306313,1088.8390248624364,13.453571422297873,0.0007621270279329906
Box,25cm_10Grad.pickle,25,Mic2,3,50000,2915,3545,630,26623.057978895475,1089.0465291883052,13.700726135340354,26622.47916437475,1088.8390248624364,13.70149055387863,0.0007644185382762458
Box,25cm_10Grad.pickle,25,Mic2,4,50000,2915,3545,630,25631.960996825605,1089.0465291883052,13.528796986074727,25631.358155592716,1088.8390248624364,13.529554602602346,0.0007576165276184099
Box,25cm_10Grad.pickle,25,Mic2,5,50000,2915,3545,630,25153.6307776135,1089.0465291883052,13.443319277390138,25153.096847298744,1088.8390248624364,13.444087939948856,0.0007686625587179918
Box,25cm_10Grad.pickle,25,Mic2,6,50000,2915,3545,630,25119.385564657987,1089.0465291883052,13.437134628983982,25118.70128128216,1088.8390248624364,13.437876034191893,0.0007414052079113276
Box,25cm_10Grad.pickle,25,Mic2,7,50000,2915,3545,630,25446.7262899687,1089.0465291883052,13.495894810921987,25446.101382138553,1088.8390248624364,13.496647960927351,0.0007531500053641338
Box,25cm_10Grad.pickle,25,Mic2,8,50000,2915,3545,630,24805.60735893503,1089.0465291883052,13.380052763790392,24805.057388577752,1088.8390248624364,13.380817624599757,0.0007648608093653309
Box,25cm_10Grad.pickle,25,Mic2,9,50000,2915,3545,630,25545.456630259505,1089.0465291883052,13.513462730584145,25544.82881831074,1088.8390248624364,13.514215665318561,0.0007529347344163995
Box,25cm_10Grad.pickle,25,Mic2,10,50000,2915,3545,630,25146.95388304118,1089.0465291883052,13.442114128449978,25146.378684168543,1088.8390248624364,13.4428753247318,0.0007611962818216966
Box,25cm_10Grad.pickle,25,Mic2,11,50000,2915,3545,630,25320.967275556864,1089.0465291883052,13.473414046563995,25320.354710755528,1088.8390248624364,13.474169022530134,0.0007549759661387156
Box,25cm_10Grad.pickle,25,Mic2,12,50000,2915,3545,630,24913.735637294198,1089.0465291883052,13.399808069199326,24913.07722738195,1088.8390248624364,13.400553447117936,0.0007453779186104015
Box,25cm_10Grad.pickle,25,Mic2,13,50000,2915,3545,630,25400.806815252905,1089.0465291883052,13.48769969695342,25400.26651362422,1088.8390248624364,13.488467820297888,0.0007681233444678526
Box,25cm_10Grad.pickle,25,Mic2,14,50000,2915,3545,630,26748.486227665522,1089.0465291883052,13.722007335998923,26747.909112778583,1088.8390248624364,13.722772350924192,0.0007650149252693694
Box,25cm_10Grad.pickle,25,Mic2,15,50000,2915,3545,630,25209.652573988507,1089.0465291883052,13.453417802620134,25209.09905862828,1088.8390248624364,13.45418307564312,0.0007652730229867899
Box,25cm_10Grad.pickle,25,Mic2,16,50000,2915,3545,630,25623.14187860329,1089.0465291883052,13.527236135307856,25622.6351564927,1088.8390248624364,13.528010741619944,0.0007746063120883662
Box,25cm_10Grad.pickle,25,Mic2,17,50000,2915,3545,630,24984.906022886153,1089.0465291883052,13.412762207221526,24984.260505344322,1088.8390248624364,13.413510173112273,0.0007479658907474374
Box,25cm_10Grad.pickle,25,Mic2,18,50000,2915,3545,630,26173.722308203134,1089.0465291883052,13.623620568625803,26173.10984696558,1088.8390248624364,13.624378030488952,0.000757461863148734
Box,25cm_10Grad.pickle,25,Mic2,19,50000,2915,3545,630,26798.565567773745,1089.0465291883052,13.730475168904775,26797.9837061971,1088.8390248624364,13.731239503848013,0.0007643349432377988
Box,25cm_10Grad.pickle,25,Mic2,20,50000,2915,3545,630,26086.419429615235,1089.0465291883052,13.608479336256313,26085.86587473607,1088.8390248624364,13.60924678756669,0.000767451310377254
Box,25cm_10Grad.pickle,25,Mic2,21,50000,2915,3545,630,25323.421045681436,1089.0465291883052,13.473853799105465,25322.804317392514,1088.8390248624364,13.474608036287844,0.0007542371823792138
Box,25cm_10Grad.pickle,25,Mic2,22,50000,2915,3545,630,26287.825090673465,1089.0465291883052,13.643330548579332,26287.311253353568,1088.8390248624364,13.644105325735651,0.0007747771563195727
Box,25cm_10Grad.pickle,25,Mic2,23,50000,2915,3545,630,25574.699164749414,1089.0465291883052,13.518652488500745,25574.08764114689,1088.8390248624364,13.519408401437003,0.0007559129362579853
Box,25cm_10Grad.pickle,25,Mic2,24,50000,2915,3545,630,24913.157749034297,1089.0465291883052,13.399702726071812,24912.639716372763,1088.8390248624364,13.400473692054987,0.0007709659831753868
Box,25cm_10Grad.pickle,25,Mic2,25,50000,2915,3545,630,24814.335178931648,1089.0465291883052,13.381650696479745,24813.768006230435,1088.8390248624364,13.38241243140134,0.0007617349215944813
Box,25cm_10Grad.pickle,25,Mic2,26,50000,2915,3545,630,25195.00536704841,1089.0465291883052,13.45077975391795,25194.335465227894,1088.8390248624364,13.451524020475956,0.0007442665580068564
Box,25cm_10Grad.pickle,25,Mic2,27,50000,2915,3545,630,25542.56043188804,1089.0465291883052,13.512948396122045,25541.872974818176,1088.8390248624364,13.513690728846106,0.000742332724060546
Box,25cm_10Grad.pickle,25,Mic2,28,50000,2915,3545,630,25195.431253019196,1089.0465291883052,13.450856481126534,25194.719813712985,1088.8390248624364,13.451593265718799,0.0007367845922647831
Box,25cm_10Grad.pickle,25,Mic2,29,50000,2915,3545,630,24853.840991526293,1089.0465291883052,13.388876272535338,24853.17967528274,1088.8390248624364,13.38962091216102,0.000744639625681387
Box,25cm_10Grad.pickle,25,Mic2,30,50000,2915,3545,630,24895.40541734639,1089.0465291883052,13.396465411792743,24894.89829449464,1088.8390248624364,13.397238325843366,0.0007729140506231857
Box,25cm_10Grad.pickle,25,Mic2,31,50000,2915,3545,630,26425.670212226614,1089.0465291883052,13.667023057775651,26425.136850244562,1088.8390248624364,13.667794775413444,0.0007717176377930457
Box,25cm_10Grad.pickle,25,Mic2,32,50000,2915,3545,630,25241.27532380065,1089.0465291883052,13.45910778861587,25240.736545353193,1088.8390248624364,13.459875793171976,0.0007680045561055948
Box,25cm_10Grad.pickle,25,Mic2,33,50000,2915,3545,630,24671.23153291304,1089.0465291883052,13.355376068573673,24670.679550436224,1088.8390248624364,13.356140201471716,0.0007641328980430018
Box,25cm_10Grad.pickle,25,Mic2,34,50000,2915,3545,630,25870.35470440521,1089.0465291883052,13.570777932699585,25869.80663484032,1088.8390248624364,13.571545821131386,0.0007678884318007562
Box,25cm_10Grad.pickle,25,Mic2,35,50000,2915,3545,630,25746.02654300414,1089.0465291883052,13.548934478871859,25745.5175863579,1088.8390248624364,13.549708955576525,0.0007744767046666823
Box,25cm_10Grad.pickle,25,Mic2,36,50000,2915,3545,630,26179.05115363382,1089.0465291883052,13.624543061068428,26178.541309930417,1088.8390248624364,13.625318300616042,0.0007752395476146035
Box,25cm_10Grad.pickle,25,Mic2,37,50000,2915,3545,630,26085.861479162555,1089.0465291883052,13.60838239906693,26085.397077619768,1088.8390248624364,13.609165338716343,0.00078293964941345
Box,25cm_10Grad.pickle,25,Mic2,38,50000,2915,3545,630,27042.509963772427,1089.0465291883052,13.771488864738142,27041.973180801062,1088.8390248624364,13.772261337449779,0.000772472711636496
Box,25cm_10Grad.pickle,25,Mic2,39,50000,2915,3545,630,26124.918555995522,1089.0465291883052,13.6151628769578,26124.371495782907,1088.8390248624364,13.615931547359734,0.0007686704019338464
Box,25cm_10Grad.pickle,25,Mic2,40,50000,2915,3545,630,25879.434059565854,1089.0465291883052,13.572368805811134,25878.93236409299,1088.8390248624364,13.573144840327933,0.0007760345167984184
Box,25cm_10Grad.pickle,25,Mic2,41,50000,2915,3545,630,26231.314843034954,1089.0465291883052,13.63358021538114,26230.768403566228,1088.8390248624364,13.634349242273275,0.0007690268921347609
Box,25cm_10Grad.pickle,25,Mic2,42,50000,2915,3545,630,26232.241837876933,1089.0465291883052,13.633740336702758,26231.674241026336,1088.8390248624364,13.634505711221133,0.0007653745183748839
Box,25cm_10Grad.pickle,25,Mic2,43,50000,2915,3545,630,25819.442827799696,1089.0465291883052,13.561846406265142,25818.849602699098,1088.8390248624364,13.562606241871556,0.0007598356064146827
Box,25cm_10Grad.pickle,25,Mic2,44,50000,2915,3545,630,25133.9953532572,1089.0465291883052,13.439774218281615,25133.544845891927,1088.8390248624364,13.440557900577577,0.0007836822959621514
Box,25cm_10Grad.pickle,25,Mic2,45,50000,2915,3545,630,25710.654095214988,1089.0465291883052,13.542699697284517,25710.17337365667,1088.8390248624364,13.543479078083912,0.0007793807993952129
Box,25cm_10Grad.pickle,25,Mic2,46,50000,2915,3545,630,26704.315099533465,1089.0465291883052,13.714524784620174,26703.85477848597,1088.8390248624364,13.715309493739651,0.000784709119477256
Box,25cm_10Grad.pickle,25,Mic2,47,50000,2915,3545,630,25569.22119990782,1089.0465291883052,13.517680770041745,25568.6623222339,1088.8390248624364,13.518446006822217,0.0007652367804720228
Box,25cm_10Grad.pickle,25,Mic2,48,50000,2915,3545,630,25096.289206182817,1089.0465291883052,13.43295847296065,25095.818767343037,1088.8390248624364,13.433738480650081,0.000780007689431983
Box,25cm_10Grad.pickle,25,Mic2,49,50000,2915,3545,630,25608.571932796003,1089.0465291883052,13.524656245320257,25608.03061128369,1088.8390248624364,13.52542469176755,0.000768446447292348
Box,25cm_10Grad.pickle,25,Mic2,50,50000,2915,3545,630,25806.80544686983,1089.0465291883052,13.559626568174505,25806.19011102321,1088.8390248624364,13.560382484197275,0.0007559160227703643
Box,25cm_10Grad.pickle,25,Mic2,51,50000,2915,3545,630,25894.407845122994,1089.0465291883052,13.574991221155004,25893.7003436081,1088.8390248624364,13.575731253500834,0.0007400323458295333
Box,25cm_10Grad.pickle,25,Mic2,52,50000,2915,3545,630,26521.203090286584,1089.0465291883052,13.683367531900164,26520.596012044658,1088.8390248624364,13.684126870951854,0.0007593390516902332
Box,25cm_10Grad.pickle,25,Mic2,53,50000,2915,3545,630,25962.11218338042,1089.0465291883052,13.586828809623025,25961.59077390821,1088.8390248624364,13.587601573263864,0.0007727636408390026
Box,25cm_10Grad.pickle,25,Mic2,54,50000,2915,3545,630,27097.799993453766,1089.0465291883052,13.780731027713486,27097.196390475,1088.8390248624364,13.781492459791199,0.0007614320777129535
Box,25cm_10Grad.pickle,25,Mic2,55,50000,2915,3545,630,26212.165956088633,1089.0465291883052,13.630271275885606,26211.623967419193,1088.8390248624364,13.6310410275576,0.0007697516719940012
Box,25cm_10Grad.pickle,25,Mic2,56,50000,2915,3545,630,25784.22703170545,1089.0465291883052,13.555657696088163,25783.677535201496,1088.8390248624364,13.55642512541227,0.0007674293241066721
Box,25cm_10Grad.pickle,25,Mic2,57,50000,2915,3545,630,26284.689186932854,1089.0465291883052,13.64279004998479,26284.1348414645,1088.8390248624364,13.643557838135095,0.0007677881503056483
Box,25cm_10Grad.pickle,25,Mic2,58,50000,2915,3545,630,25287.540466231443,1089.0465291883052,13.467419019993285,25287.070399481265,1088.8390248624364,13.468199470395895,0.0007804504026101
Box,25cm_10Grad.pickle,25,Mic2,59,50000,2915,3545,630,25382.375436523893,1089.0465291883052,13.484405948668046,25381.863053385445,1088.8390248624364,13.485179017991895,0.0007730693238485742
Box,25cm_10Grad.pickle,25,Mic2,60,50000,2915,3545,630,25038.602267418115,1089.0465291883052,13.422510264533532,25038.024222605007,1088.8390248624364,13.42327064443058,0.0007603798970485798
Box,25cm_10Grad.pickle,25,Mic2,61,50000,2915,3545,630,26624.526823861015,1089.0465291883052,13.700975956218413,26624.028570147835,1088.8390248624364,13.70175407994016,0.0007781237217479031
Box,25cm_10Grad.pickle,25,Mic2,62,50000,2915,3545,630,26820.7860555551,1089.0465291883052,13.734227112810524,26820.18623243745,1088.8390248624364,13.734988470809718,0.0007613579991936348
Box,25cm_10Grad.pickle,25,Mic2,63,50000,2915,3545,630,26357.644213478885,1089.0465291883052,13.655347055624553,26357.084643869854,1088.8390248624364,13.656114118494408,0.0007670628698548398
Box,25cm_10Grad.pickle,25,Mic2,64,50000,2915,3545,630,25180.0938889485,1089.0465291883052,13.44809246133555,25179.512678885556,1088.8390248624364,13.448852665260274,0.0007602039247238679
Box,25cm_10Grad.pickle,25,Mic2,65,50000,2915,3545,630,25458.326046814364,1089.0465291883052,13.497962541213084,25457.75060529188,1088.8390248624364,13.498724542370745,0.0007620011576605634
Box,25cm_10Grad.pickle,25,Mic2,66,50000,2915,3545,630,24967.114733648952,1089.0465291883052,13.409527531124692,24966.576820211347,1088.8390248624364,13.410295009057753,0.0007674779330617554
Box,25cm_10Grad.pickle,25,Mic2,67,50000,2915,3545,630,25850.358649165344,1089.0465291883052,13.567272192845568,25849.824054995894,1088.8390248624364,13.568042396591668,0.000770203746100151
Box,25cm_10Grad.pickle,25,Mic2,68,50000,2915,3545,630,25469.580441864822,1089.0465291883052,13.499967768068524,25468.930411354002,1088.8390248624364,13.50071651261471,0.0007487445461862308
Box,25cm_10Grad.pickle,25,Mic2,69,50000,2915,3545,630,25959.63156113356,1089.0465291883052,13.586395660652443,25959.04906651852,1088.8390248624364,13.587157751884845,0.000762091232402895
Box,25cm_10Grad.pickle,25,Mic2,70,50000,2915,3545,630,25428.3165340243,1089.0465291883052,13.49261113264677,25427.726116132395,1088.8390248624364,13.493370380626189,0.0007592479794187312
Box,25cm_10Grad.pickle,25,Mic2,71,50000,2915,3545,630,25504.317886309273,1089.0465291883052,13.506151202444808,25503.791595527866,1088.8390248624364,13.506922070092461,0.0007708676476525511
Box,25cm_10Grad.pickle,25,Mic2,72,50000,2915,3545,630,26124.632091956148,1089.0465291883052,13.615113184075845,26124.078371877833,1088.8390248624364,13.615880698495271,0.0007675144194259076
Box,25cm_10Grad.pickle,25,Mic2,73,50000,2915,3545,630,25765.909737809772,1089.0465291883052,13.552435184144429,25765.3902644345,1088.8390248624364,13.55320785274216,0.0007726685977313963
Box,25cm_10Grad.pickle,25,Mic2,74,50000,2915,3545,630,26028.53287441104,1089.0465291883052,13.598410692316047,26028.04893831548,1088.8390248624364,13.59919012759564,0.0007794352795933435
Box,25cm_10Grad.pickle,25,Mic2,75,50000,2915,3545,630,25603.210424704324,1089.0465291883052,13.52370650100305,25602.64715833104,1088.8390248624364,13.524471046698444,0.0007645456953948582
Box,25cm_10Grad.pickle,25,Mic2,76,50000,2915,3545,630,25923.19215788781,1089.0465291883052,13.580027882624748,25922.573292939796,1088.8390248624364,13.580783517303603,0.0007556346788550883
Box,25cm_10Grad.pickle,25,Mic2,77,50000,2915,3545,630,25971.017729405492,1089.0465291883052,13.5883834781683,25970.36948576158,1088.8390248624364,13.58913412322192,0.0007506450536194365
Box,25cm_10Grad.pickle,25,Mic2,78,50000,2915,3545,630,25232.26449260688,1089.0465291883052,13.457487199275501,25231.752452806715,1088.8390248624364,13.458259991479736,0.0007727922042342072
Box,25cm_10Grad.pickle,25,Mic2,79,50000,2915,3545,630,25513.44641850117,1089.0465291883052,13.507774665954619,25512.83047794186,1088.8390248624364,13.508529613776403,0.0007549478217843131
Box,25cm_10Grad.pickle,25,Mic2,80,50000,2915,3545,630,24772.81921783591,1089.0465291883052,13.374044489179047,24772.22715712429,1088.8390248624364,13.374801544849788,0.0007570556707410248
Box,25cm_10Grad.pickle,25,Mic2,81,50000,2915,3545,630,26162.71473010308,1089.0465291883052,13.62171439305245,26161.669509473366,1088.8390248624364,13.622396865150169,0.000682472097718545
Box,25cm_10Grad.pickle,25,Mic2,82,50000,2915,3545,630,25332.575286845055,1089.0465291883052,13.47549398409785,25327.311343276557,1088.8390248624364,13.475415660815656,-7.832328219414819e-05
Box,25cm_10Grad.pickle,25,Mic2,83,50000,2915,3545,630,23685.659152587767,1089.0465291883052,13.169969052546742,23685.150696285644,1088.8390248624364,13.170738784027538,0.0007697314807959543
Box,25cm_10Grad.pickle,25,Mic2,84,50000,2915,3545,630,26256.233482478743,1089.0465291883052,13.637882400103473,26255.929704405313,1088.8390248624364,13.63869335989289,0.0008109597894172538
Box,25cm_10Grad.pickle,25,Mic2,85,50000,2915,3545,630,25919.559266729706,1089.0465291883052,13.579392523543248,25919.123606876467,1088.8390248624364,13.580180191330918,0.0007876677876694771
Box,25cm_10Grad.pickle,25,Mic2,86,50000,2915,3545,630,24835.416789333045,1089.0465291883052,13.38550799908053,24834.84313809904,1088.8390248624364,13.386268607583515,0.0007606085029845389
Box,25cm_10Grad.pickle,25,Mic2,87,50000,2915,3545,630,24934.048878778303,1089.0465291883052,13.40350934309069,24933.17077209711,1088.8390248624364,13.40421477621496,0.0007054331242706269
