category,file,distance_cm,angle_deg,mic,run_idx,run_trial_start,run_trial_end,roi_start,roi_end,roi_len,target_band_hz,cfg_id,method,order,bw_hz,energy_halfwidth_hz,roi_rms,envelope_peak,envelope_median,envelope_peak_prominence_ratio,envelope_peak_to_second_ratio,peak_count_over_35pct,false_peak_penalty,detectability_score,peak_index,peak_time_us,target_energy,off_energy,main_off_ratio,main_off_ratio_db,main_peak_power,secondary_peak_power,main_secondary_peak_ratio,main_secondary_peak_ratio_db,dominant_freq_hz,dominant_freq_error_hz,energy_40k,energy_50k,energy_60k
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o3_bw2500,iir,3,2500.0,1500.0,114.92358423780587,217.33761861925768,167.2065623436288,1.2998151243167266,1.0001074956009361,40.0,39.0,-3.837344120693166,217.0,108.5,615599008.2494153,11184.937653589157,55038.21543894564,47.40664343876017,615599008.2494153,10969.058843585632,56121.40631458081,94.98257090464959,41269.84126984127,1269.8412698412722,615599008.2494153,10969.058843585632,215.87881000352587
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o3_bw2500,iir,3,2500.0,1500.0,27.283256308084358,50.934342158589025,40.87070923137738,1.2462309344875355,1.0000529179930857,32.0,31.0,-3.0474104683623278,146.0,73.0,36631206.15137007,3867.4500349637624,9471.668882650036,39.76426507268256,36631206.15137007,3622.8475210193005,10111.16419855941,80.09602326197118,50793.6507936508,793.6507936507987,3622.8475210193005,36631206.15137007,244.60251394446175
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o3_bw2500,iir,3,2500.0,1500.0,35.64901693962212,69.28292084643816,50.633313789506445,1.3683268121549532,1.000035855332557,10.0,9.0,-0.8250885824898166,252.0,126.0,80240748.81972441,9115.834992390692,8802.347660604231,39.44598517612547,80240748.81972441,9078.899895722287,8838.157677840627,78.92723490719861,60317.460317460325,317.4603174603253,36.93509666840483,9078.899895722287,80240748.81972441
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o3_bw3000,iir,3,3000.0,1500.0,122.8073185036201,242.4357530933818,176.34629137041452,1.374770919248567,1.0000039988477238,18.0,17.0,-1.6239725332231443,217.0,108.5,674678317.7208265,9179.45421521571,73498.7398926715,48.662798933379285,674678317.7208265,9013.912118771292,74848.55730020069,97.48366867538496,41269.84126984127,1269.8412698412722,674678317.7208265,9013.912118771292,165.54209644441906
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o3_bw3000,iir,3,3000.0,1500.0,28.6063133097744,55.91330456700214,41.8822553924191,1.3350117858533808,1.000107160461586,34.0,33.0,-3.2309622535991718,182.0,91.0,37840712.633064575,2971.7520462560797,12733.469025700733,41.04946736212916,37840712.633064575,2949.7747043317177,12828.339933044994,82.16340919209038,50793.6507936508,793.6507936507987,2949.7747043317177,37840712.633064575,21.977341924362005
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o3_bw3000,iir,3,3000.0,1500.0,38.1121951973884,77.65444799716992,52.54146465140845,1.477965041750826,1.000080656093591,8.0,7.0,-0.6066689488058118,230.0,115.0,90403756.80242369,9954.16171882704,9082.006034866441,39.58181786147675,90403756.80242369,9915.129945238346,9117.758143536916,79.19776135959916,60317.460317460325,317.4603174603253,39.03177358869234,9915.129945238346,90403756.80242369
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o3_bw3500,iir,3,3500.0,1500.0,128.49838444431572,259.5123892508262,182.1018417964907,1.425094807886923,1.000093959793964,13.0,12.0,-1.1153675712742142,221.0,110.5,710407043.4653094,7120.672788979318,99766.84289788008,49.98986229272309,710407043.4653094,6994.468951933689,101566.97361118607,100.13505023963874,41269.84126984127,1269.8412698412722,710407043.4653094,6994.468951933689,126.2038370456293
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o3_bw3500,iir,3,3500.0,1500.0,29.601159295125314,59.38364890097815,42.41770768632139,1.3999730805850792,1.0001034830512698,33.0,32.0,-3.1196139503888434,184.0,92.0,37971617.885849796,7639.662922400825,4970.326344439934,36.96384904817131,37971617.885849796,7123.953992973011,5330.1323848111,74.53475991516166,50793.6507936508,793.6507936507987,7123.953992973011,37971617.885849796,515.7089294278136
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o3_bw3500,iir,3,3500.0,1500.0,39.71089022425141,83.73953553897098,53.025591196919436,1.5792287016280229,1.0000223601088372,6.0,5.0,-0.3908508645008977,226.0,113.0,96337445.98123075,10494.382319401177,9179.906263099425,39.628382466014045,96337445.98123075,10455.359420260653,9214.168744361448,79.28912322947272,60317.460317460325,317.4603174603253,39.022899140523954,10455.359420260653,96337445.98123075
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o3_bw4000,iir,3,4000.0,1500.0,132.18376565447264,269.80652208489346,184.88913791985726,1.4592881178441286,1.0000336172054283,7.0,6.0,-0.5097158547664162,225.0,112.5,730607780.7432203,5937.4314941321245,123051.1512369059,50.90085681212302,730607780.7432203,5840.889986034149,125085.00973141745,101.94410533359586,41269.84126984127,1269.8412698412722,730607780.7432203,5840.889986034149,96.54150809797514
