object,distance_cm,angle_deg,mic,trial,filename,band_center_hz,roi_start,roi_end,roi_length,snr_db_preprocessed,snr_db_denoised,snr_improvement_db,reference_roi_noise_power_mean_pre,reference_roi_noise_power_mean_denoised,denoised_roi_power_mean,denoised_estimated_signal_power
Glas,100,5.0,Mic2,9,100cm_5Grad.pickle,50000,11550,12180,630,22.99079165937674,16.44623493402351,-6.544556725353228,0.755561583780484,0.5683693039852666,25.644129518854484,25.075760214869216
Glas,100,5.0,Mic2,9,100cm_5Grad.pickle,60000,11550,12180,630,25.34445070293671,18.515105711613135,-6.829344991323577,0.18872820490192116,0.18798167150440534,13.542433876829975,13.35445220532557
Glas,100,5.0,Mic2,10,100cm_5Grad.pickle,40000,11550,12180,630,18.222943659468918,19.003844827759277,0.7809011682903595,2.7446360583479934,1.8112541950436722,145.8117167490284,144.00046255398473
Glas,100,5.0,Mic2,10,100cm_5Grad.pickle,50000,11550,12180,630,22.838988950629076,16.021225467032526,-6.817763483596551,0.755561583780484,0.5683693039852666,23.306416394793082,22.738047090807814
Glas,100,5.0,Mic2,10,100cm_5Grad.pickle,60000,11550,12180,630,25.133601984713394,18.190366613318997,-6.9432353713943975,0.18872820490192116,0.18798167150440534,12.580288798331447,12.392307126827042
Glas,100,5.0,Mic2,11,100cm_5Grad.pickle,40000,11550,12180,630,18.25634433439442,19.000741945772994,0.7443976113785737,2.7446360583479934,1.8112541950436722,145.70887020583154,143.89761601078789
Glas,100,5.0,Mic2,11,100cm_5Grad.pickle,50000,11550,12180,630,22.863105586467164,16.1023811076777,-6.760724478789463,0.755561583780484,0.5683693039852666,23.735312064669298,23.16694276068403
Glas,100,5.0,Mic2,11,100cm_5Grad.pickle,60000,11550,12180,630,25.19206874500094,18.430724943834228,-6.7613438011667135,0.18872820490192116,0.18798167150440534,13.285469434145194,13.097487762640789
Glas,100,5.0,Mic2,12,100cm_5Grad.pickle,40000,11550,12180,630,18.22654778679623,18.96993021884792,0.7433824320516891,2.7446360583479934,1.8112541950436722,144.6915781517643,142.88032395672064
Glas,100,5.0,Mic2,12,100cm_5Grad.pickle,50000,11550,12180,630,22.803205123391884,15.94958542791727,-6.853619695474613,0.755561583780484,0.5683693039852666,22.93441241458054,22.36604311059527
Glas,100,5.0,Mic2,12,100cm_5Grad.pickle,60000,11550,12180,630,25.050406787296232,17.903223442241313,-7.14718334505492,0.18872820490192116,0.18798167150440534,11.78744379719076,11.599462125686355
Glas,100,5.0,Mic2,13,100cm_5Grad.pickle,40000,11550,12180,630,18.150785810368603,18.917539801771067,0.7667539914024637,2.7446360583479934,1.8112541950436722,142.97831890966737,141.1670647146237
Glas,100,5.0,Mic2,13,100cm_5Grad.pickle,50000,11550,12180,630,22.763143160397085,15.992789111630199,-6.770354048766887,0.755561583780484,0.5683693039852666,23.158020549562593,22.589651245577326
Glas,100,5.0,Mic2,13,100cm_5Grad.pickle,60000,11550,12180,630,25.10002238683908,18.39865396744824,-6.701368419390839,0.18872820490192116,0.18798167150440534,13.189105768949219,13.001124097444814
Glas,100,5.0,Mic2,14,100cm_5Grad.pickle,40000,11550,12180,630,18.30863469412656,19.11611061270927,0.8074759185827105,2.7446360583479934,1.8112541950436722,149.58268064401187,147.7714264489682
Glas,100,5.0,Mic2,14,100cm_5Grad.pickle,50000,11550,12180,630,22.870933517509414,16.094075754573083,-6.776857762936331,0.755561583780484,0.5683693039852666,23.691050443761682,23.122681139776414
Glas,100,5.0,Mic2,14,100cm_5Grad.pickle,60000,11550,12180,630,25.066317980524254,17.616761651728538,-7.449556328795715,0.18872820490192116,0.18798167150440534,11.047027653738418,10.859045982234013
Glas,100,5.0,Mic2,15,100cm_5Grad.pickle,40000,11550,12180,630,18.89413018373376,19.639770801555436,0.7456406178216746,2.7446360583479934,1.8112541950436722,168.51927078169038,166.70801658664672
Glas,100,5.0,Mic2,15,100cm_5Grad.pickle,50000,11550,12180,630,23.514745632212716,16.95428885395017,-6.5604567782625445,0.755561583780484,0.5683693039852666,28.75606019075951,28.18769088677424
Glas,100,5.0,Mic2,15,100cm_5Grad.pickle,60000,11550,12180,630,25.922255034335627,19.360220400743028,-6.562034633592599,0.18872820490192116,0.18798167150440534,16.411219954278348,16.22323828277394
Glas,100,5.0,Mic2,16,100cm_5Grad.pickle,40000,11550,12180,630,18.736591161952312,19.501237221193627,0.7646460592413149,2.7446360583479934,1.8112541950436722,163.28544857919368,161.47419438415002
Glas,100,5.0,Mic2,16,100cm_5Grad.pickle,50000,11550,12180,630,23.351776247349456,16.662762545784066,-6.68901370156539,0.755561583780484,0.5683693039852666,26.926030392752335,26.357661088767067
Glas,100,5.0,Mic2,16,100cm_5Grad.pickle,60000,11550,12180,630,25.73568088739673,19.189342422183767,-6.546338465212962,0.18872820490192116,0.18798167150440534,15.785293296368247,15.597311624863842
Glas,100,5.0,Mic2,17,100cm_5Grad.pickle,40000,11550,12180,630,18.526392929892236,19.2851262433291,0.7587333134368635,2.7446360583479934,1.8112541950436722,155.44691357549553,153.63565938045187
Glas,100,5.0,Mic2,17,100cm_5Grad.pickle,50000,11550,12180,630,23.094733414194334,16.226032780385975,-6.868700633808359,0.755561583780484,0.5683693039852666,24.40439763319399,23.836028329208723
