object,distance_cm,angle_deg,band_center_hz,n_trials,snr_db_preprocessed_mean,snr_db_denoised_mean,snr_improvement_db_mean,snr_improvement_db_median,snr_improvement_db_std
Dose,100,-5.0,60000,100,14.591879491510277,6.1878514487309495,-8.404028042779327,-6.351884733203036,12.10084424084085
Dose,100,0.0,40000,100,13.660026493480805,13.476361773828536,-0.18366471965226638,-0.09997797261615204,0.20008938454998626
Dose,100,0.0,50000,100,17.854172654613773,11.1667820914492,-6.6873905631645725,-6.622465705340123,0.3920683643902967
Dose,100,0.0,60000,100,19.68234493863909,10.430843550646191,-9.2515013879929,-9.321436347281335,0.7244145327786451
Dose,100,5.0,40000,100,10.40408726100591,10.171532209370337,-0.23255505163557388,-0.22475499053971149,0.10598283246437587
Dose,100,5.0,50000,100,15.510923098663762,8.66442046030745,-6.84650263835631,-6.715075853792216,0.5170553320828835
Dose,100,5.0,60000,100,18.42867189601875,12.626758815782166,-5.801913080236584,-5.679557567699753,0.6064930214058705
Dose,100,10.0,40000,100,4.761365260180577,-1.2677421331180871,-6.029107393298664,-5.813496898243951,1.5188486322478134
Dose,100,10.0,50000,100,11.368918926126371,6.662622475489042,-4.706296450637329,-4.505140679407817,0.7786813320931428
Dose,100,10.0,60000,100,16.207349424114078,12.826153592878473,-3.381195831235605,-3.3708657576399963,0.2588896296959691
Dose,125,-10.0,40000,100,5.689110033720038,4.846918369741776,-0.8421916639782604,-0.8012792603515955,0.3369021165706081
Dose,125,-10.0,50000,100,19.30715914933843,11.596021291011873,-7.711137858326555,-7.544427618075256,0.858461336613424
Dose,125,-10.0,60000,100,11.252878644201212,2.61677280943384,-8.63610583476737,-8.479459276347288,1.0591427481660678
Dose,125,-5.0,40000,100,9.039252085715228,8.78506691348646,-0.25418517222876835,-0.23767910199698417,0.16015601461815704
Dose,125,-5.0,50000,100,21.70060169032054,8.005942408943094,-13.694659281377449,-13.718898865615628,0.8114417240081071
Dose,125,-5.0,60000,100,12.812058477294274,1.7209846367442723,-11.091073840550003,-10.988196355579806,1.2100962614486115
Dose,125,0.0,40000,100,11.847126103008804,11.936214855611395,0.08908875260259125,0.09749896080516773,0.09359246809256147
Dose,125,0.0,50000,100,24.358649444476672,14.388001694969665,-9.97064774950701,-9.714808077416334,0.8048358104793366
Dose,125,0.0,60000,100,15.471485926347821,2.9982167687808676,-12.473269157566952,-12.344262967614274,1.197640820878666
Dose,125,5.0,40000,100,9.4358340379203,9.847297111892194,0.41146307397189424,0.41258847643781493,0.05289720090026835
Dose,125,5.0,50000,100,22.334340389426064,12.16635284478722,-10.167987544638844,-10.104603996283918,0.8215779360377441
Dose,125,5.0,60000,100,13.804546733451684,3.7829319931865273,-10.021614740265157,-9.76986862595808,1.3522984802830142
Dose,125,10.0,40000,100,8.677233025360326,8.912515763519686,0.23528273815936068,0.25691705486739025,0.10718474023994089
Dose,125,10.0,50000,100,21.595141538131166,7.360210318608661,-14.234931219522503,-14.06437071353336,1.3439280247833438
Dose,125,10.0,60000,100,13.296539763602757,6.492405567189272,-6.804134196413483,-6.448251683454869,1.0767870343321737
Glas,25,-10.0,40000,100,14.729472301874289,12.650873594759098,-2.0785987071151912,-2.0789547426644193,0.012110707872831385
Glas,25,-10.0,50000,100,24.012940218070618,18.943520158159885,-5.06942005991073,-5.0674005727568705,0.017297133122658525
Glas,25,-10.0,60000,100,20.709641597463843,16.36422376049653,-4.345417836967314,-4.337765243322652,0.04587700098310737
Glas,25,-5.0,40000,100,17.195302819972586,15.92314264732636,-1.2721601726462233,-1.2777822925546776,0.022963278032878218
Glas,25,-5.0,50000,100,25.758626209344232,17.604700858898127,-8.153925350446107,-8.145600576362611,0.053200805473763074
Glas,25,-5.0,60000,100,21.520351503368087,16.505380969042015,-5.014970534326073,-5.010673126544928,0.06575791944675836
Glas,25,0.0,40000,100,14.41150980051606,11.67492292435343,-2.7365868761626295,-2.7317857485005748,0.07583982412599567
Glas,25,0.0,50000,100,23.61553186802132,18.19436353551632,-5.421168332505005,-5.41023474955761,0.08476760746926547
